rank_data,player_id,player_name,team,opponent,is_home,proj,floor_q20,median_q50,ceiling_q90,p_top12,consensus_rank,depth_rank,expected_targets,expected_carries,expected_rz_targets,expected_gl_carries,expected_pass_att,expected_pass_yards,target_share_eb,snap_share_eb,sd_games,sd_targets,sd_carries,sd_attempts,sd_snap_share,sd_target_share,sd_carry_share,b_targets,b_carries,b_attempts,b_snap_share,b_target_share,b_carry_share,carries_per_game,targets_per_game,attempts_per_game,implied_team_total,opp_prev_def_epa_pass,opp_prev_def_epa_rush,off_continuity,hc_continuity,hc_change,changed_team,is_rookie,is_out,is_questionable,practice_status,learner
68,00-0041042,Malachi Fields,NYG,LA,0.0,7.169,2.017,5.556,17.276,0.068,76.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,4.0,0.0,0.0,0.72,0.138,0.0,4.0,0.0,0.0,0.72,0.138,0.0,,,,20.75,-0.054,-0.057,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,ridge
69,00-0039868,Troy Franklin,DEN,JAX,1.0,7.006,2.358,5.825,15.862,0.04,84.0,3.0,6.341,0.133,0.73,0.091,0.0,0.0,0.173,0.613,1.0,1.0,1.0,0.0,0.33,0.037,0.067,3.559,0.647,0.0,0.471,0.105,0.036,0.294,6.118,0.0,23.0,-0.113,-0.085,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
70,00-0033555,Mack Hollins,NE,PIT,1.0,7.003,1.962,6.29,16.596,0.057,109.0,4.0,4.98,0.038,0.333,0.093,0.0,0.0,0.141,0.637,1.0,5.0,0.0,0.0,0.7,0.161,0.0,4.821,0.036,0.0,0.668,0.151,0.001,0.071,4.643,0.0,23.5,0.045,-0.027,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
71,00-0034960,Jakobi Meyers,JAX,DEN,0.0,6.869,2.083,5.452,15.974,0.043,44.0,3.0,4.582,0.077,0.329,0.064,0.0,0.0,0.121,0.736,1.0,2.0,1.0,0.0,0.65,0.095,0.031,4.438,0.656,0.0,0.693,0.108,0.017,0.312,6.875,0.0,20.5,-0.081,-0.102,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
72,00-0037816,Romeo Doubs,NE,PIT,1.0,6.857,2.114,5.502,16.519,0.057,50.0,2.0,6.233,0.003,0.801,0.093,0.0,0.0,0.177,0.767,1.0,3.0,0.0,0.0,0.56,0.097,0.0,4.156,0.0,0.0,0.663,0.137,0.0,0.0,5.312,0.0,23.5,0.045,-0.027,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,ridge
73,00-0033908,Cooper Kupp,SEA,ARI,0.0,6.841,2.279,5.741,15.796,0.041,69.0,3.0,5.09,0.004,0.623,0.091,0.061,0.188,0.154,0.747,1.0,3.0,0.0,0.0,0.78,0.125,0.0,3.688,0.0,0.031,0.763,0.14,0.0,0.0,4.375,0.062,23.0,0.164,-0.001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
74,00-0037291,Jalen Nailor,LV,LAC,0.0,6.788,2.242,5.701,15.449,0.031,58.0,2.0,4.65,0.051,0.432,0.072,0.0,0.0,0.129,0.636,1.0,5.0,0.0,0.0,0.6,0.172,0.0,4.059,0.059,0.0,0.618,0.151,0.001,0.118,3.118,0.0,18.25,-0.063,-0.106,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,ridge
75,00-0039890,Adonai Mitchell,NYJ,GB,1.0,6.786,1.797,5.766,15.641,0.04,59.0,2.0,3.392,0.037,0.396,0.079,0.0,0.0,0.1,0.61,1.0,3.0,0.0,0.0,0.69,0.13,0.0,3.812,0.031,0.0,0.65,0.115,0.001,0.062,4.625,0.0,20.0,0.091,-0.029,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
76,00-0041048,Ted Hurst III,TB,CLE,1.0,6.784,2.228,5.882,15.748,0.035,89.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,3.0,0.0,0.0,0.75,0.111,0.0,3.0,0.0,0.0,0.75,0.111,0.0,,,,24.5,-0.112,-0.062,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,ridge
77,00-0039901,Keon Coleman,BUF,DET,1.0,6.679,3.128,5.478,14.851,0.009,91.0,3.0,4.627,0.005,0.644,0.114,0.0,0.0,0.134,0.65,1.0,1.0,0.0,0.0,0.5,0.036,0.0,2.958,0.0,0.0,0.575,0.085,0.0,0.0,4.917,0.0,29.0,0.006,-0.029,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
78,00-0040170,Elic Ayomanor,TEN,PHI,1.0,6.647,1.717,5.05,15.786,0.026,94.0,5.0,5.946,0.003,0.367,0.064,0.0,0.0,0.165,0.796,1.0,3.0,0.0,0.0,0.52,0.107,0.0,4.281,0.0,0.0,0.658,0.136,0.0,0.0,5.562,0.0,16.25,-0.068,-0.061,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,ridge
79,00-0041040,Antonio Williams,WAS,DAL,0.0,6.623,2.44,4.847,15.79,0.024,95.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,4.0,0.0,0.0,0.37,0.138,0.0,4.0,0.0,0.0,0.37,0.138,0.0,,,,23.5,0.243,0.047,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,ridge
80,00-0037545,Rashid Shaheed,SEA,ARI,0.0,6.597,2.618,5.617,13.779,0.002,55.0,2.0,3.431,0.154,0.328,0.091,0.0,0.0,0.104,0.616,1.0,3.0,0.0,0.0,0.66,0.125,0.0,4.056,0.25,0.0,0.638,0.115,0.003,0.5,5.111,0.0,23.0,0.164,-0.001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
